uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	BIG6	BIG7	BIG8	BIG9	BIG10	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	Republican	Democrat	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U98	0	19	1	0	1	0	2	7	6	4	3	1	3	7	2	6	6	4	6	4	4	2	2	7	4	4	6	5	4	7	6	5	2	7	5	4	7	7	5	3	7	6	6	5	7	4	5	6	6	4	4	3	5	2	1	1	6	3	5	4	6	4	7	6	5	5	6	2	7	5	4	6	6	7	51	60	6	6	5	5	4	7	5	3	1	7	3	3000.0	6	7
U99	0	22	3	0	0	3	3	4	6	5	6	5	5	6	6	6	7	6	3	6	5	5	1	5	2	4	2	4	3	5	2	1	5	3	6	2	5	1	1	3	4	1	1	3	4	5	5	4	6	3	3	2	4	4	4	6	7	4	5	4	6	4	5	4	5	5	4	5	5	5	6	6	6	6	50	100	9	5	5	6	3	5	5	5	6	6	6	0.0	5	5
U100	0	23	1	0	0	0	3	7	7	7	6	7	7	7	6	2	4	7	6	6	7	7	3	4	3	4	4	4	4	6	2	2	5	2	6	2	7	1	2	5	1	1	2	2	3	5	4	5	4	5	4	1	4	2	3	2	1	1	6	4	7	5	6	6	4	5	3	3	4	5	4	5	6	6	50	50	6	4	2	3	2	2	2	2	4	4	5	10.0	2	5
U101	0	23	1	0	0	0	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	2	4	1	2	4	4	4	3	4	4	3	5	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	42	33	6	2	2	1	3	2	2	1	1	4	4	0.0	4	4
U102	0	22	4	0	0	0	4	7	6	7	7	4	5	6	5	6	7	4	5	6	7	5	4	5	7	5	4	7	4	7	3	7	4	6	7	7	5	5	6	5	6	7	7	7	6	7	7	6	6	4	7	7	4	2	6	6	7	5	6	5	4	7	7	5	6	7	5	4	7	4	6	5	7	7	31	89	11	7	5	4	5	7	6	6	6	6	5	140.0	7	6
U104	1	62	4	0	0	0	5	5	7	7	7	5	5	6	7	3	1	6	4	3	4	6	4	5	5	4	4	3	4	4	4	3	4	4	5	4	4	4	4	4	3	4	2	3	5	5	3	4	4	3	4	6	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	6	6	6	6	6	6	31	83	3	3	4	4	2	4	3	3	4	2	2	100.0	1	1
U105	0	74	4	0	0	0	5	6	6	6	5	6	5	6	6	6	3	6	4	5	4	6	1	5	6	4	4	4	6	5	4	4	6	4	5	4	5	3	3	3	5	2	2	4	5	4	4	4	4	4	4	6	6	1	1	1	1	1	1	1	4	4	4	1	1	1	4	2	6	7	7	6	6	6	0	95	3	5	6	5	5	4	3	4	4	4	5	0.0	1	1
U106	0	67	3	0	0	0	3	4	5	3	1	6	6	3	6	3	7	7	6	6	1	1	1	7	2	1	7	1	7	1	7	7	1	7	1	7	1	7	7	7	1	7	1	1	1	1	1	1	1	1	1	6	7	6	1	1	1	1	1	1	7	7	7	7	1	5	1	5	7	7	7	7	7	7	100	0	11	7	7	7	7	7	7	7	7	1	1	0.0	1	1
U107	1	72	3	0	0	0	2	7	7	7	6	6	5	6	7	1	2	6	7	2	4	6	2	3	3	3	4	5	5	4	4	4	4	4	4	3	5	3	3	4	3	1	1	1	5	5	1	3	4	1	4	6	6	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	7	6	5	4	6	4	7	90	3	7	7	7	7	4	4	3	3	4	1	0.0	1	1
U110	1	70	4	0	0	0	5	4	6	7	5	6	5	6	4	6	1	6	1	3	3	6	1	6	2	1	5	1	6	6	4	4	6	3	6	4	6	1	1	1	5	1	1	1	5	5	1	1	5	1	1	1	7	5	1	1	1	1	1	1	1	6	1	1	1	1	1	1	7	7	7	4	4	5	79	1	9	2	4	4	2	4	5	5	5	6	6	100.0	4	3
U111	1	63	3	0	0	0	0	4	4	4	4	4	4	4	4	4	1	5	2	5	4	5	1	5	1	5	1	4	2	4	1	2	6	1	5	2	6	1	1	1	1	1	1	1	4	6	1	4	4	1	2	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	4	4	3	0	50	6	2	3	3	1	2	3	2	3	5	5	10.0	1	1
U113	1	68	5	0	0	0	5	5	7	6	6	5	5	6	7	4	1	7	2	5	4	6	1	7	3	2	6	1	6	2	3	5	1	5	1	4	3	5	5	3	4	4	1	1	4	2	1	5	2	1	1	2	7	2	3	1	1	1	2	1	3	7	5	3	2	1	1	2	7	6	6	5	6	7	88	14	11	4	5	5	2	2	7	7	7	2	2	10.0	4	7
U114	1	72	5	0	0	0	4	2	6	5	3	5	4	5	3	3	2	6	2	3	4	4	1	7	3	1	7	1	7	2	2	7	1	5	2	4	2	6	6	5	2	5	1	1	1	2	1	1	1	1	1	1	7	7	2	1	4	1	1	1	1	3	1	1	1	1	1	1	4	6	7	5	5	5	94	0	4	6	4	6	2	4	5	5	7	1	1	1.0	1	1
U117	0	80	5	0	0	0	5	4	6	7	5	6	7	7	7	3	1	7	1	3	7	7	1	7	7	1	7	1	7	4	3	7	4	7	2	7	2	4	5	3	3	4	2	3	4	3	3	3	4	2	2	7	7	5	1	1	1	1	5	6	6	7	6	6	5	6	6	5	7	7	7	6	4	6	99	0	10	7	7	7	7	7	7	7	7	3	3	0.0	1	1
U118	0	60	3	0	0	0	0	1	6	4	4	7	2	1	2	1	1	3	7	1	7	6	1	2	1	1	4	2	4	3	4	6	4	3	2	2	2	5	4	4	2	3	3	2	2	2	2	1	3	1	1	1	4	6	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	3	2	2	10	55	3	1	1	2	1	1	1	1	1	1	1	0.0	1	1
U119	1	59	1	0	0	0	3	5	5	5	5	4	4	5	5	5	2	5	4	5	3	5	1	4	3	3	5	4	6	4	5	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	4	4	6	6	0	37	4	1	2	4	3	1	4	4	4	4	4	0.0	2	2
U121	0	61	4	0	0	0	4	2	2	5	2	1	2	3	4	1	4	6	3	1	7	2	1	4	7	1	7	1	7	4	4	6	4	4	3	5	3	4	3	4	1	3	1	1	1	1	1	1	1	1	1	7	7	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	5	5	5	5	5	5	37	4	9	5	6	6	4	4	7	6	7	1	1	0.0	1	1
U122	1	64	5	0	0	2	4	4	5	5	6	3	4	3	4	1	1	7	1	5	5	4	1	6	3	4	3	5	3	7	1	1	7	1	7	1	7	1	1	1	4	1	1	1	4	6	1	1	2	2	1	7	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	3	5	4	22	75	3	5	6	6	4	4	4	4	5	4	4	0.0	1	1
U124	1	63	5	0	0	0	5	3	5	3	2	4	4	2	5	3	2	6	2	5	5	5	2	6	5	1	7	1	5	4	4	7	2	5	2	4	4	5	5	6	1	4	2	1	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	6	6	6	7	6	7	100	0	10	5	5	5	5	5	7	6	6	1	1	0.0	1	2
U125	1	60	3	0	0	0	3	3	5	3	5	4	4	3	5	5	1	6	1	5	2	4	1	6	1	2	2	2	2	5	2	2	2	2	4	3	3	1	1	1	3	1	1	1	3	4	1	1	3	3	1	2	3	1	1	1	1	1	1	3	5	6	2	4	1	1	1	2	6	6	6	3	5	4	62	8	8	6	6	6	5	5	6	5	7	7	4	0.0	6	1
U126	1	56	1	0	0	0	2	4	7	6	6	4	4	6	6	3	3	5	4	4	4	5	1	4	4	4	4	5	2	4	4	2	4	1	6	1	4	1	1	1	4	1	1	1	6	7	6	4	7	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	50	50	6	1	1	1	1	1	1	1	1	7	5	100.0	3	4
U127	1	55	1	0	0	0	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	7	7	7	7	7	7	7	7	7	7	1	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	1	1	7	7	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	100	43	11	7	2	7	7	1	1	1	4	1	1	0.0	1	1
U128	1	61	5	0	0	0	4	5	7	5	6	6	6	6	6	3	4	6	3	6	4	5	3	6	5	1	6	1	6	3	4	6	1	5	1	3	4	1	1	2	3	1	2	1	3	5	2	1	1	1	1	2	6	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	5	5	5	4	5	3	50	0	6	4	6	6	3	3	5	5	6	6	3	0.0	1	1
U132	0	23	0	0	0	0	1	5	5	7	4	6	4	4	5	1	4	4	6	5	6	5	5	3	5	4	5	4	4	5	2	4	4	3	5	1	5	4	4	4	2	1	4	4	4	2	6	4	6	4	5	1	1	1	4	1	1	1	1	5	1	1	1	1	1	1	1	1	4	4	4	4	4	4	0	0	6	1	1	1	1	1	1	1	1	4	4	0.0	1	3
U133	0	23	3	0	0	0	3	7	6	7	7	6	6	3	5	5	5	4	4	6	6	7	7	7	6	6	7	7	6	4	6	7	6	6	5	7	7	4	6	6	1	2	7	3	6	2	1	1	7	4	3	5	6	5	6	7	6	7	6	7	5	6	6	7	4	4	6	5	3	5	5	7	3	7	100	0	11	6	6	6	7	6	7	7	6	3	6	1.0	7	5
U135	1	67	3	0	0	0	3	6	7	6	7	6	6	6	7	5	4	7	3	7	2	6	1	4	1	2	2	7	1	7	1	1	6	1	7	1	7	1	1	1	6	1	1	1	6	7	5	1	3	3	1	6	7	2	5	1	1	1	3	3	6	7	2	6	6	3	3	4	4	6	7	6	3	5	29	61	3	5	5	6	7	6	7	6	7	7	5	50.0	3	6
U136	0	68	5	0	0	0	6	3	7	5	5	5	4	4	7	5	2	4	5	6	3	5	3	3	2	2	4	1	4	6	2	1	5	2	4	4	6	1	2	1	4	6	1	2	4	5	4	4	4	2	2	6	3	1	1	2	1	1	1	4	1	4	1	1	1	1	1	4	6	5	7	4	6	5	0	100	2	7	7	7	7	7	3	4	3	6	2	5.0	1	1
U137	0	69	5	0	0	0	5	4	7	7	5	5	4	6	7	3	1	6	2	3	5	5	1	7	6	1	6	3	7	5	2	2	6	3	6	1	7	2	5	1	7	2	1	2	7	6	4	2	4	3	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	6	7	5	5	5	72	2	11	4	5	6	3	5	4	4	4	6	5	50.0	1	1
U138	1	68	2	0	0	0	4	2	7	4	3	4	3	3	3	4	3	7	3	1	6	3	1	6	5	1	5	1	2	4	5	1	2	3	3	2	4	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	3	5	5	5	53	46	6	2	3	5	1	1	4	4	5	1	1	0.0	1	1
U139	0	69	4	0	0	0	5	2	5	4	5	3	3	5	5	2	4	6	3	4	6	4	5	5	5	2	6	3	5	3	4	7	6	6	4	5	3	5	5	5	1	3	1	1	4	4	4	3	3	3	1	3	3	1	1	2	1	1	1	5	2	6	6	1	2	2	5	2	7	7	7	7	7	7	63	6	9	4	6	6	5	4	6	6	6	3	2	0.0	1	2
U140	1	60	5	0	0	0	5	5	6	5	5	6	5	5	6	6	6	6	2	7	2	6	1	5	3	1	7	3	7	2	5	7	1	7	3	6	2	7	7	7	6	7	2	1	4	5	2	2	1	2	2	3	5	1	1	1	1	2	1	1	4	6	3	1	2	3	4	5	7	7	7	7	7	7	32	0	6	2	4	4	1	5	6	6	6	4	3	0.0	1	2
U141	0	72	5	0	0	0	5	4	5	4	4	5	3	4	5	5	5	7	5	6	3	4	2	5	3	1	7	1	7	2	5	7	1	7	3	5	2	6	6	4	6	4	1	1	4	4	2	1	4	1	2	4	7	3	1	1	1	1	1	5	1	4	7	1	1	1	1	1	7	4	7	4	7	7	78	0	9	7	7	7	5	4	6	6	6	3	3	0.0	1	2
U142	0	83	3	0	0	2	5	3	4	5	4	3	3	4	5	6	2	6	2	6	3	5	1	7	4	2	6	1	7	2	3	6	3	6	3	4	2	6	3	4	2	6	1	1	1	1	1	1	2	1	2	2	7	2	1	1	1	1	1	1	5	6	1	1	1	1	1	1	4	6	5	5	5	6	99	0	3	6	6	6	4	5	5	5	6	1	1	0.0	1	1
U143	0	73	5	0	0	0	5	2	3	2	3	4	5	2	3	5	3	6	2	5	2	3	1	6	4	1	7	1	7	7	7	7	7	7	1	7	1	7	1	7	1	7	1	1	1	1	1	1	1	1	1	3	5	2	1	1	2	1	4	1	1	6	6	1	4	5	4	6	7	7	7	7	7	7	100	0	11	7	7	7	6	7	7	7	6	1	1	0.0	1	1
U144	1	58	5	0	0	0	6	7	7	7	6	6	6	6	7	7	3	7	4	6	4	7	1	6	3	5	5	4	5	6	4	4	6	2	5	2	7	1	2	1	5	1	1	1	2	6	4	2	5	4	4	1	6	6	4	1	1	1	1	1	3	4	4	3	1	2	2	3	6	6	6	6	7	7	11	84	6	5	4	5	5	4	4	4	4	7	6	25.0	1	1
U147	0	69	3	0	0	0	5	5	5	5	3	3	5	4	5	5	4	6	4	6	7	5	1	6	6	1	7	1	7	1	7	7	1	7	1	1	1	7	7	7	7	7	1	1	1	1	1	1	1	1	1	5	6	4	1	1	1	3	1	1	3	4	5	1	1	3	1	3	7	7	7	7	7	7	100	0	8	5	6	6	4	5	6	6	6	1	1	0.0	1	1
U148	1	25	5	0	0	3	6	4	6	7	7	4	5	5	5	4	2	5	3	6	5	6	1	7	1	4	7	1	7	2	4	7	6	3	5	3	1	6	4	4	1	1	1	1	4	5	1	3	2	2	1	5	6	7	1	7	4	2	5	5	5	4	5	5	1	1	1	4	6	7	6	6	4	2	27	0	6	6	7	7	7	5	6	7	7	1	1	0.0	5	5
U150	1	73	3	0	0	0	3	7	7	7	7	7	6	7	7	6	1	6	5	6	1	7	1	7	4	1	7	1	7	4	5	6	1	7	3	6	3	5	6	3	5	3	1	4	4	4	1	1	3	1	2	1	4	4	1	1	1	1	1	1	1	4	1	3	1	1	1	1	5	5	4	3	5	5	100	0	11	1	4	5	1	1	4	1	4	2	1	0.0	1	1
U154	1	71	4	0	0	0	6	1	7	7	7	7	7	7	6	6	1	6	1	6	1	7	1	7	1	7	1	7	1	7	1	1	7	1	7	1	7	1	1	1	4	1	1	1	3	7	7	7	7	7	7	6	7	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	0	100	1	6	7	7	5	4	7	7	6	4	4	0.0	1	4
U155	0	56	4	0	0	0	5	4	6	5	1	3	4	1	5	5	3	7	1	4	6	4	1	7	4	1	7	1	7	3	7	7	1	6	1	7	7	7	7	7	1	7	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	20	15	6	4	5	5	1	4	7	6	7	1	1	0.0	1	5
U157	1	68	7	3	2	4	6	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	83	6	1	1	1	1	1	1	1	1	1	1	0.0	1	1
U159	1	78	1	0	0	0	5	4	6	6	5	5	3	5	5	5	1	7	1	5	2	7	1	6	1	1	7	4	7	5	4	7	4	4	4	3	4	4	5	1	5	1	1	1	6	5	2	4	2	2	2	1	7	2	1	1	1	1	1	7	4	5	2	5	4	2	4	4	7	7	7	5	7	6	100	0	11	6	7	7	7	5	6	7	6	5	4	25.0	1	1
U163	0	47	5	0	0	0	5	3	5	5	4	5	5	3	5	5	5	6	3	6	5	5	2	6	2	2	5	2	6	5	3	5	5	4	5	4	4	2	3	2	1	2	5	2	4	5	5	4	5	4	4	6	6	1	2	2	2	2	1	3	6	6	4	3	5	2	5	5	6	5	6	5	5	4	58	45	6	5	6	6	4	4	5	5	5	5	4	200.0	3	1
U166	1	50	4	0	0	0	4	6	6	6	5	6	5	6	6	5	1	6	1	5	2	5	1	6	5	3	4	6	6	6	2	2	5	3	6	2	5	2	2	2	3	2	3	2	4	5	3	3	5	5	2	6	5	3	2	2	2	2	3	1	3	2	3	3	2	2	2	3	3	2	3	2	3	3	10	22	6	5	5	5	5	4	6	5	4	5	2	100.0	2	2
U167	1	64	3	0	0	0	2	4	7	7	6	5	5	7	7	2	1	7	2	3	1	7	1	6	2	1	7	7	7	4	4	6	2	7	2	5	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	7	4	7	1	1	1	1	5	1	1	1	4	1	1	1	1	4	4	4	4	7	5	100	0	8	5	5	5	4	4	7	5	7	6	4	0.0	1	1
U169	1	20	1	0	0	0	4	4	7	5	5	6	6	6	6	5	6	6	5	5	5	4	4	5	5	6	4	4	5	5	6	5	6	6	5	5	5	6	7	6	6	6	6	6	6	1	6	6	6	6	6	1	1	1	1	2	2	2	3	2	6	6	6	6	6	5	6	7	5	6	6	6	6	6	50	95	6	5	6	7	4	6	6	7	6	6	7	0.0	7	6
U171	0	22	1	0	0	0	3	6	6	7	7	7	7	6	7	3	1	4	4	5	2	7	2	6	2	6	1	7	7	7	1	1	6	1	7	1	7	1	1	1	1	1	1	1	4	7	5	6	6	4	3	3	5	4	5	6	5	4	5	4	6	7	5	6	7	6	7	7	4	3	5	4	4	5	3	46	2	6	7	6	3	4	6	7	7	7	6	70.0	1	4
U173	1	19	3	0	0	0	4	6	7	7	7	7	6	7	7	4	6	7	7	7	7	7	4	7	6	7	7	7	7	4	3	6	6	7	7	4	4	3	4	5	5	1	6	6	4	6	6	5	6	7	6	6	7	6	7	4	3	7	7	5	7	6	5	5	4	5	6	6	6	7	6	6	6	6	100	50	10	7	7	6	6	6	6	7	7	7	7	20.0	6	6
U175	0	22	1	0	0	3	1	6	7	7	7	7	6	6	7	7	7	7	7	6	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	6	7	7	6	7	7	7	6	6	7	7	6	7	7	7	7	6	7	7	100	100	9	7	7	7	7	7	7	6	7	6	6	2.0	7	7
U176	0	24	5	0	0	0	4	3	5	3	2	5	2	5	4	2	3	6	6	6	3	3	5	4	3	4	2	6	1	3	3	5	5	2	1	6	3	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	4	1	5	2	5	1	3	5	3	4	4	5	3	5	3	6	2	1	2	5	4	3	0	100	7	5	5	5	7	2	6	5	1	3	2	390.0	2	5
U177	1	19	3	0	0	2	0	5	7	7	7	7	7	7	7	6	5	5	6	7	5	7	4	5	1	5	3	6	2	7	1	3	6	1	1	1	7	1	1	7	7	1	3	1	7	6	5	6	7	7	7	4	7	6	3	3	7	3	6	1	7	1	1	7	7	1	1	1	6	5	4	4	3	4	0	0	5	1	3	5	1	2	4	6	4	7	7	100.0	7	7
U179	0	20	2	0	0	2	0	4	6	6	6	6	2	6	6	4	4	5	4	7	2	5	7	7	7	5	4	5	7	3	6	3	5	7	7	7	5	4	4	3	6	3	5	5	4	7	5	4	5	7	4	7	4	5	6	1	5	4	7	5	6	4	3	7	6	5	7	6	3	3	3	7	6	5	96	87	8	4	6	3	6	5	6	3	3	6	5	15.0	3	6
U180	0	22	1	0	0	0	1	4	3	4	4	4	3	5	3	5	4	7	7	7	7	4	7	7	5	2	2	2	4	6	2	4	2	3	2	2	5	3	3	2	2	2	2	2	5	4	3	2	4	3	2	1	1	1	5	1	5	1	3	1	1	1	1	4	1	1	1	1	2	3	1	2	4	1	50	50	6	4	3	3	4	2	2	1	1	3	5	50.0	1	1
U181	1	24	5	0	0	2	2	6	5	7	4	4	6	5	7	3	7	7	6	3	4	4	7	6	5	6	6	6	5	7	6	6	5	7	4	5	7	5	7	5	4	5	7	5	5	6	6	7	7	7	5	7	4	6	7	6	2	7	4	6	5	5	6	5	5	7	5	6	4	4	5	6	7	6	50	100	6	7	5	4	6	6	5	4	6	4	7	30.0	6	4
U182	1	56	4	0	0	0	3	6	6	7	7	7	6	7	6	4	3	5	3	6	3	7	1	5	3	4	5	4	4	3	3	3	3	3	3	3	6	2	5	2	2	2	2	1	4	6	2	2	5	2	2	4	7	5	1	1	1	1	4	1	3	2	3	3	3	3	3	2	6	6	4	4	5	3	50	50	6	5	5	5	5	4	5	6	5	3	3	0.0	1	1
U183	0	64	4	0	0	0	1	4	5	5	7	4	5	5	5	4	1	5	2	5	4	5	2	5	3	3	3	1	7	3	7	6	3	4	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	5	1	1	2	1	1	1	1	1	1	1	1	1	4	4	4	5	4	4	73	0	9	4	4	6	1	3	3	3	6	3	3	0.0	2	2
U184	0	62	4	0	0	0	5	4	7	2	2	1	1	2	4	7	4	7	4	4	3	5	1	6	7	1	7	1	7	4	4	4	4	4	7	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5	5	5	1	60	60	11	7	7	4	1	7	7	4	4	1	1	0.0	4	1
U185	0	74	3	0	0	0	4	3	5	3	2	5	3	2	4	6	2	6	1	3	4	6	1	6	2	1	7	1	7	1	4	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	5	4	1	5	100	0	9	2	2	1	1	1	2	2	2	1	1	0.0	1	1
U186	1	65	5	0	0	0	5	4	7	6	6	5	4	6	7	4	2	5	3	7	4	5	3	6	2	6	1	6	1	7	2	1	7	1	7	1	7	1	1	1	5	1	1	1	7	7	7	5	7	4	7	7	7	4	1	3	1	1	1	7	5	5	6	5	6	6	4	5	3	4	6	5	5	5	0	74	3	7	7	7	7	5	6	6	6	7	6	50.0	2	3
U187	0	65	6	0	0	0	5	3	7	6	6	5	5	5	6	3	4	6	4	6	5	3	1	5	5	5	2	4	4	6	1	1	5	2	4	1	6	1	1	1	4	1	2	1	4	6	4	5	5	4	4	7	7	1	1	1	1	1	1	2	1	2	1	1	4	4	2	3	6	6	7	5	5	4	4	73	2	7	7	7	6	6	4	5	4	6	4	50.0	1	2
U188	0	69	4	0	0	0	3	4	7	7	7	7	7	7	7	6	6	7	4	7	4	7	2	4	2	7	3	7	6	4	5	6	5	6	5	3	4	3	3	3	2	2	1	1	1	2	1	2	2	1	1	7	7	1	3	1	1	1	1	1	4	5	4	4	2	4	4	4	7	7	7	7	7	7	16	100	6	6	7	7	4	4	6	6	6	7	7	0.0	4	4
U189	0	60	5	0	0	0	4	5	7	6	6	5	4	5	6	3	1	6	2	6	5	6	1	6	6	4	1	1	1	7	1	1	7	1	7	1	7	1	1	4	4	1	1	4	4	4	4	4	4	4	4	1	7	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	7	7	7	7	7	4	0	83	6	6	5	6	5	1	5	5	6	7	5	0.0	1	1
U190	0	47	4	0	0	0	5	5	6	7	6	5	5	5	6	6	4	5	2	4	4	7	2	5	3	6	1	6	4	7	1	1	6	1	7	1	7	1	1	1	4	1	1	1	5	7	5	5	7	4	5	6	7	5	2	1	1	3	3	6	5	7	7	5	2	5	4	2	7	7	7	6	6	5	0	78	1	7	7	7	7	7	6	6	5	7	4	0.0	4	4
U193	0	69	5	0	0	0	5	4	4	5	4	3	4	4	5	4	1	6	2	6	6	4	1	6	5	2	6	5	5	6	4	5	3	6	5	5	5	2	1	1	3	1	2	1	5	4	2	2	3	2	1	7	4	1	1	1	1	1	1	1	6	5	5	5	5	6	6	5	5	6	6	5	5	4	81	2	11	7	7	7	7	5	7	7	7	4	3	0.0	4	5
U194	1	74	4	0	0	3	4	5	7	3	3	1	1	3	3	3	1	4	1	4	4	4	2	7	4	4	3	1	3	7	1	1	6	1	5	1	7	1	1	1	3	1	1	1	2	4	4	1	2	3	2	2	7	1	1	1	1	1	1	1	1	5	2	1	5	1	1	1	7	6	7	5	7	6	7	86	3	5	4	6	1	1	5	4	4	7	5	50.0	2	5
U195	0	73	5	0	0	0	3	4	7	7	7	7	7	4	7	7	1	7	1	7	1	5	1	7	1	1	7	1	7	1	7	7	1	7	1	7	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	7	7	1	1	1	1	1	1	1	7	7	1	4	1	1	1	7	7	7	7	7	7	62	0	11	7	7	7	6	6	7	7	7	6	4	0.0	6	5
U197	1	62	3	0	0	0	1	6	7	6	6	6	5	6	6	5	1	6	2	5	3	7	1	4	5	6	3	4	3	5	3	3	5	2	5	2	4	1	3	1	5	1	1	1	2	7	5	6	6	4	6	7	7	5	5	3	4	4	6	6	6	6	3	6	3	6	3	3	4	4	4	5	7	6	0	100	11	6	6	5	6	4	6	5	6	7	6	10.0	3	6
U198	1	56	5	0	0	0	5	5	7	7	6	4	4	6	7	4	2	5	4	6	4	6	1	6	6	3	4	3	2	5	3	3	4	3	5	2	5	1	2	1	1	1	1	1	4	5	4	1	3	1	4	7	6	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	6	5	5	4	0	86	6	2	4	6	2	2	2	4	2	7	5	100.0	7	7
U200	1	73	4	0	0	0	6	6	6	6	4	5	4	5	5	5	4	5	4	4	1	6	4	5	2	1	7	5	3	5	4	5	5	4	5	2	5	4	5	3	5	4	2	4	5	4	3	2	4	2	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	6	4	75	6	4	4	4	3	3	4	3	4	4	3	0.0	1	1
U202	1	65	1	0	0	0	2	5	7	7	7	6	6	7	7	7	1	7	1	4	1	7	1	5	1	3	4	4	3	5	1	3	5	1	5	1	6	1	1	1	4	1	1	1	6	6	5	4	5	4	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	4	4	5	5	18	76	2	1	1	4	1	1	1	6	3	6	5	50.0	1	1
U203	1	74	5	0	1	3	5	6	7	7	7	6	7	7	7	5	1	7	2	7	7	7	1	7	6	4	6	3	2	7	1	2	4	2	7	1	7	1	2	1	6	1	1	1	7	7	4	4	4	4	4	7	7	4	2	2	2	2	2	7	7	7	7	7	4	1	4	4	5	7	7	7	7	7	27	73	2	6	7	7	6	2	6	6	6	7	6	200.0	1	2
U205	1	72	5	0	0	0	3	6	7	6	6	7	7	6	6	4	1	7	1	4	4	7	1	7	2	4	4	6	5	6	1	1	6	1	6	1	6	1	1	1	2	1	1	1	5	6	2	3	6	2	3	4	7	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	6	1	79	6	5	4	4	4	6	4	4	4	6	4	0.0	2	2
U207	0	78	5	0	0	0	5	5	1	4	4	5	4	4	6	2	2	5	2	2	5	4	2	6	5	1	6	1	1	1	6	6	1	5	4	6	3	4	3	6	4	3	1	1	7	5	1	1	2	1	1	7	7	2	1	1	1	1	1	1	2	2	2	1	5	4	3	3	6	6	7	7	7	7	26	0	8	7	6	7	7	6	7	7	7	4	1	0.0	1	4
